Job,Customer,Est_Required_Qty,AMT Workcenter & Vendor,Vendor,Lead_Days,Order_Date,Promised_Date,Est Total Hours,Link_Material,Status,Material
58600,MAREL POUL,10,SAW-001,,0,3/12/2025 0:00,6/13/2025 0:00,0.15,TRUE,Closed,SS 303 RND 1.25 X 12 FT
58606,MAREL POUL,15,SAW-001,,0,3/12/2025 0:00,6/2/2025 0:00,0.5,TRUE,Closed,SS 303 BRG STK RND .75 X 144
58608,MAREL POUL,10,SAW-001,,0,3/12/2025 0:00,5/16/2025 0:00,0.15,TRUE,Closed,SS 303 RND .875  12FT
58609,MAREL POUL,3,SAW-001,,0,3/12/2025 0:00,6/13/2025 0:00,0.15,TRUE,Closed,SS 316 RND 1.25 X 12FT
58610,MAREL POUL,4,SAW-001,,0,3/12/2025 0:00,5/15/2025 0:00,0.3,TRUE,Closed,SS304 RND BRG STK .393 X 144
58614,MAREL POUL,6,SAW-001,,0,3/13/2025 0:00,7/16/2025 0:00,0.4,TRUE,Closed,SS 303 RND 1.625 12FT
58661,VERMEER,14,SAW-001,,0,3/17/2025 0:00,5/8/2025 0:00,0.57,TRUE,Canceled,CRS 1018 FLAT .75 X 1 X 12FT
58662,VERMEER,6,SAW-001,,0,3/17/2025 0:00,5/14/2025 0:00,0.6,TRUE,Closed,CF 1018 RND .25 X 144
58688,MAREL POUL,5,SAW-001,,0,3/19/2025 0:00,6/11/2025 0:00,0.23,TRUE,Closed,SS 303 RND 1.375  12FT
58689,MAREL POUL,12,SAW-001,,0,3/19/2025 0:00,6/11/2025 0:00,0.64,TRUE,Closed,SS 303 HEX .875 X 144
58690,MAREL POUL,10,SAW-001,,0,3/19/2025 0:00,6/24/2025 0:00,0.45,TRUE,Closed,SS 303 RND 1.5  12FT
58692,MAREL POUL,10,SAW-001,,0,3/19/2025 0:00,6/17/2025 0:00,0.2,TRUE,Closed,SS 303 RND 2.25 12FT
58693,MAREL POUL,11,SAW-001,,0,3/19/2025 0:00,6/13/2025 0:00,1.35,TRUE,Closed,SS 303 RND 3.75  12FT
58694,MAREL POUL,5,SAW-001,,0,3/19/2025 0:00,6/17/2025 0:00,0.52,TRUE,Closed,SS 303 RND 4.0 X 12FT
58695,MAREL POUL,11,SAW-001,,0,3/19/2025 0:00,6/20/2025 0:00,0.8,TRUE,Closed,SS 304L REC  .5 X 2 X 144
58696,MAREL POUL,10,SAW-001,,0,3/19/2025 0:00,5/28/2025 0:00,0.47,TRUE,Closed,SS 303 RND 1.312 12FT
58697,MAREL POUL,6,SAW-001,,0,3/19/2025 0:00,6/4/2025 0:00,0.32,TRUE,Closed,UHMW RND 2.375 X 120
58698,MAREL POUL,6,SAW-001,,0,3/19/2025 0:00,6/4/2025 0:00,0.32,TRUE,Closed,DELRIN RND 2.00 120
58699,MAREL POUL,4,SAW-001,,0,3/19/2025 0:00,5/21/2025 0:00,0.3,TRUE,Closed,SS 304 RND 2.00 X 144
58700,MAREL POUL,4,SAW-001,,0,3/19/2025 0:00,5/27/2025 0:00,0.3,TRUE,Closed,SS 303 RND 2.0 X 12FT
58704,MAREL POUL,9,SAW-001,,0,3/19/2025 0:00,5/21/2025 0:00,0.23,TRUE,Closed,SS 304L BAR 1.0 X 2.0 X 144
58710,MAREL POUL,17,SAW-001,,0,3/20/2025 0:00,6/9/2025 0:00,1.38,TRUE,Closed,SS 303 RND 3.0 X 12FT
58711,MAREL POUL,12,SAW-001,,0,3/20/2025 0:00,5/23/2025 0:00,0.2,TRUE,Closed,SS 303 RND .75 12FT
58715,MAREL POUL,14,SAW-001,,0,3/20/2025 0:00,5/29/2025 0:00,1.55,TRUE,Closed,"SS 303 RND 7.0"" X 40"""
58718,MAREL POUL,10,SAW-001,,0,3/20/2025 0:00,5/28/2025 0:00,0.15,TRUE,Closed,SS 303 RND .75 12FT
58726,MAREL POUL,35,SAW-001,,0,3/20/2025 0:00,7/17/2025 0:00,1.4,TRUE,Closed,SS 304L BAR 1.0 X 2.0 X 144
58730,MAREL POUL,25,SAW-001,,0,3/20/2025 0:00,6/6/2025 0:00,0.15,TRUE,Closed,SS 304 RND 1.0  12FT
58742,MAREL POUL,100,SAW-001,,0,3/20/2025 0:00,6/25/2025 0:00,3.8,TRUE,Closed,SS 304 RND 1.5 12FT
58753,BRIDGE AME,6,SAW-001,,0,3/24/2025 0:00,5/21/2025 0:00,0.45,TRUE,Closed,89095K36
58762,MAREL POUL,24,SAW-001,,0,3/24/2025 0:00,6/20/2025 0:00,0.15,TRUE,Closed,SS 304 RND 1.0  12FT
58763,MAREL POUL,20,SAW-001,,0,3/24/2025 0:00,5/1/2025 0:00,0.15,TRUE,Closed,SS 304 RND 2.00 X 144
58764,MAREL POUL,5,SAW-001,,0,3/24/2025 0:00,5/30/2025 0:00,0.23,TRUE,Closed,SS 304 RND 1.0  12FT
58767,MAREL POUL,25,SAW-001,,0,3/25/2025 0:00,6/30/2025 0:00,0.15,TRUE,Closed,SS 304 RND 1.0  12FT
58774,MAREL POUL,10,SAW-001,,0,3/25/2025 0:00,7/17/2025 0:00,0.47,TRUE,Closed,MAREL PLATE W/FLANGE BLANKS
58799,VERMEER,5,SAW-001,,0,3/26/2025 0:00,5/16/2025 0:00,0.53,TRUE,Closed,CF 1018 RND .25 X 144
58808,MAREL POUL,20,SAW-001,,0,3/26/2025 0:00,5/16/2025 0:00,0.84,TRUE,Closed,SS 303 RND 1.0 X 12 FT
58809,MAREL POUL,34,SAW-001,,0,3/26/2025 0:00,6/4/2025 0:00,0.4,TRUE,Closed,SS 303 RND .625 X 12FT
58811,MAREL POUL,20,SAW-001,,0,3/26/2025 0:00,7/28/2025 0:00,1.77,TRUE,Closed,"SS 303 RND 5.25"" X 72"""
58830,VERMEER,10,SAW-001,,0,3/31/2025 0:00,5/19/2025 0:00,0.53,TRUE,Closed,CR 1018 REC 1 X 1.25 X 144
58833,VERMEER,4,SAW-001,,0,3/31/2025 0:00,5/14/2025 0:00,0.3,TRUE,Closed,CARB STL 1045 1.25 12FT
58835,VERMEER,10,SAW-001,,0,3/31/2025 0:00,5/23/2025 0:00,0.43,TRUE,Closed,CRS 1018 FLAT .75 X 1 X 12FT
58849,MAREL POUL,15,SAW-001,,0,4/1/2025 0:00,5/14/2025 0:00,0.35,TRUE,Closed,"SS 304 TUBE 1.375""ODW16GA X20F"
58854,FREUND,32,SAW-001,,0,4/2/2025 0:00,6/5/2025 0:00,0.35,TRUE,Closed,SS 303 RND 1.25 X 12 FT
58856,MAREL POUL,12,SAW-001,,0,4/2/2025 0:00,6/10/2025 0:00,0.45,TRUE,Closed,SS 303 RND .5  12FT
58857,MAREL POUL,4,SAW-001,,0,4/2/2025 0:00,7/10/2025 0:00,0.2,TRUE,Closed,9083K21
58857,MAREL POUL,4,SAW-001,,0,4/2/2025 0:00,7/10/2025 0:00,0.2,TRUE,Closed,9825498
58902,MAREL POUL,30,SAW-001,,0,4/7/2025 0:00,8/4/2025 0:00,0.18,TRUE,Closed,SS 304 RND .50 12FT
58904,MAREL POUL,200,SAW-001,,0,4/7/2025 0:00,8/5/2025 0:00,3.43,TRUE,Closed,SS 17-4 REC .625 X 1.5 X 144
58914,VERMEER,7,SAW-001,,0,4/7/2025 0:00,5/29/2025 0:00,0.3,TRUE,Closed,CARB STL 1045 1.25 12FT
58919,MAREL POUL,20,SAW-001,,0,4/8/2025 0:00,6/10/2025 0:00,0.43,TRUE,Closed,SS 304 RND .688 X 144
58920,MAREL POUL,50,SAW-001,,0,4/8/2025 0:00,7/24/2025 0:00,2.6,TRUE,Closed,SS 303 RND .25 12FT
58923,VERMEER,8,SAW-001,,0,4/8/2025 0:00,7/21/2025 0:00,0.47,TRUE,Closed,"1018 REC BAR 1.25""X2""X144"""
58939,MAREL POUL,20,SAW-001,,0,4/8/2025 0:00,6/2/2025 0:00,0.77,TRUE,Closed,SS 316L RND 1.375 12FT
58963,MAREL POUL,12,SAW-001,,0,4/10/2025 0:00,6/24/2025 0:00,0.15,TRUE,Closed,"SS 303 HEX 1"" X 144"""
58965,MAREL POUL,5,SAW-001,,0,4/10/2025 0:00,7/1/2025 0:00,0.23,TRUE,Closed,SS 303 RND 1.375  12FT
58966,MAREL POUL,12,SAW-001,,0,4/10/2025 0:00,7/1/2025 0:00,0.64,TRUE,Closed,SS 303 HEX .875 X 144
58969,MAREL POUL,10,SAW-001,,0,4/10/2025 0:00,6/11/2025 0:00,0.47,TRUE,Closed,SS 303 RND 1.312 12FT
58971,MAREL POUL,6,SAW-001,,0,4/10/2025 0:00,6/24/2025 0:00,0.32,TRUE,Closed,UHMW RND 2.375 X 120
58972,MAREL POUL,6,SAW-001,,0,4/10/2025 0:00,6/17/2025 0:00,0.32,TRUE,Closed,DELRIN RND 2.00 120
58974,MAREL POUL,8,SAW-001,,0,4/10/2025 0:00,6/4/2025 0:00,0.3,TRUE,Closed,SS 304 RND 2.00 X 144
58975,MAREL POUL,5,SAW-001,,0,4/10/2025 0:00,7/1/2025 0:00,0.52,TRUE,Closed,SS 303 RND 4.0 X 12FT
58976,MAREL POUL,11,SAW-001,,0,4/10/2025 0:00,6/27/2025 0:00,0.8,TRUE,Closed,SS 304L REC  .5 X 2 X 144
58977,MAREL POUL,8,SAW-001,,0,4/10/2025 0:00,6/6/2025 0:00,0.3,TRUE,Closed,SS 303 RND 2.0 X 12FT
58979,MAREL POUL,10,SAW-001,,0,4/10/2025 0:00,7/10/2025 0:00,0.45,TRUE,Closed,SS 303 RND 1.5  12FT
58981,MAREL POUL,50,SAW-001,,0,4/10/2025 0:00,6/30/2025 0:00,0.13,TRUE,Closed,DELRIN RND 1.25 OD 1FT
58982,MAREL POUL,60,SAW-001,,0,4/10/2025 0:00,7/15/2025 0:00,0.2,TRUE,Closed,SS 303 RND 1.25 X 12 FT
58987,MAREL POUL,8,SAW-001,,0,4/10/2025 0:00,6/19/2025 0:00,0.2,TRUE,Closed,SS 303 RND .75 12FT
58993,MAREL POUL,7,SAW-001,,0,4/10/2025 0:00,6/24/2025 0:00,0.85,TRUE,Closed,"SS 303 RND 7.0"" X 40"""
58994,MAREL POUL,10,SAW-001,,0,4/10/2025 0:00,6/6/2025 0:00,0.15,TRUE,Closed,SS 303 RND .875  12FT
58995,MCLANAHAN,148,SAW-001,,0,4/11/2025 0:00,6/18/2025 0:00,7.5,TRUE,Closed,CF 1215 RND .6875 144
59004,MAREL POUL,2,SAW-001,,0,4/14/2025 0:00,5/13/2025 0:00,0.32,TRUE,Closed,SS 303  RND 2.375 12FT
59005,MAREL POUL,6,SAW-001,,0,4/14/2025 0:00,6/11/2025 0:00,0.15,TRUE,Closed,SS 304L RND 1.625 X 12FT
59006,MAREL POUL,2,SAW-001,,0,4/14/2025 0:00,6/9/2025 0:00,0.2,TRUE,Closed,SS 303 BRG STK BAR 1.75  12FT
59009,MAREL POUL,1,SAW-001,,0,4/14/2025 0:00,6/2/2025 0:00,0.13,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59010,MAREL POUL,50,SAW-001,,0,4/14/2025 0:00,7/15/2025 0:00,0.93,TRUE,Closed,SS 303 RND 1.625 12FT
59013,VERMEER,10,SAW-001,,0,4/14/2025 0:00,7/22/2025 0:00,0.53,TRUE,Closed,CR 1018 REC 1 X 1.25 X 144
59016,VERMEER,18,SAW-001,,0,4/15/2025 0:00,7/21/2025 0:00,2.1,TRUE,Closed,CRS 1018 RND 2 X 240
59017,VERMEER,16,SAW-001,,0,4/15/2025 0:00,7/22/2025 0:00,0.73,TRUE,Closed,"1018 REC BAR 1.25""X2""X144"""
59018,VERMEER,14,SAW-001,,0,4/15/2025 0:00,6/4/2025 0:00,0.57,TRUE,Closed,CRS 1018 FLAT .75 X 1 X 12FT
59020,VERMEER,8,SAW-001,,0,4/15/2025 0:00,7/21/2025 0:00,0.73,TRUE,Closed,CF 1018 RND .25 X 144
59022,MAREL POUL,15,SAW-001,,0,4/15/2025 0:00,5/13/2025 0:00,0.6,TRUE,Closed,SS 304L BRG STK RND 16MM X 144
59033,NCS INC,10,SAW-001,,0,4/16/2025 0:00,5/14/2025 0:00,0.92,TRUE,Closed,SS 304 TUB 1.25OD X.12WX240
59039,MAREL POUL,2,SAW-001,,0,4/17/2025 0:00,5/15/2025 0:00,0.15,TRUE,Closed,DELRIN RND 1.5 X 1FT
59041,MAREL POUL,11,SAW-001,,0,4/17/2025 0:00,5/16/2025 0:00,0.8,TRUE,Closed,SS 304L REC  .5 X 2 X 144
59044,MAREL POUL,10,SAW-001,,0,4/17/2025 0:00,6/5/2025 0:00,0.52,TRUE,Closed,SS 303 SQ BAR 1.5 12FT
59046,MAREL POUL,10,SAW-001,,0,4/17/2025 0:00,5/19/2025 0:00,0.43,TRUE,Closed,SS 304 RND.625 12FT
59047,MAREL POUL,10,SAW-001,,0,4/17/2025 0:00,6/5/2025 0:00,0.58,TRUE,Closed,SS 304 BRG STK RND 20MM X 144
59061,MAREL POUL,4,SAW-001,,0,4/21/2025 0:00,5/21/2025 0:00,0.27,TRUE,Closed,SS 303 SQ BAR 1.5 12FT
59063,MAREL POUL,50,SAW-001,,0,4/21/2025 0:00,5/21/2025 0:00,0.13,TRUE,Closed,SS 303 RND .875  12FT
59069,NCS INC,50,SAW-001,,0,4/21/2025 0:00,5/16/2025 0:00,2.75,TRUE,Canceled,SS 303 RND 1.25 X 12 FT
59070,NCS INC,50,SAW-001,,0,4/21/2025 0:00,5/16/2025 0:00,2.75,TRUE,Closed,SS 303 RND 1.25 X 12 FT
59076,MAREL POUL,3,SAW-001,,0,4/21/2025 0:00,5/21/2025 0:00,0.4,TRUE,Closed,SS 303 REC .5 X 6 X144
59079,MAREL POUL,1,SAW-001,,0,4/21/2025 0:00,5/15/2025 0:00,0.05,TRUE,Closed,"SS 303 RND 40MM X 86"""
59081,MAREL POUL,5,SAW-001,,0,4/21/2025 0:00,7/10/2025 0:00,0.23,TRUE,Closed,9083K21
59082,MAREL POUL,7,SAW-001,,0,4/21/2025 0:00,6/30/2025 0:00,0.15,TRUE,Closed,SS 316L RND .375 12FT
59083,VERMEER,8,SAW-001,,0,4/21/2025 0:00,6/10/2025 0:00,0.47,TRUE,Closed,"CRS 1018 RND .625 X 144"""
59084,VERMEER,26,SAW-001,,0,4/21/2025 0:00,7/24/2025 0:00,1.07,TRUE,Closed,CRS 1018 FLAT .75 X 1 X 12FT
59086,NCS INC,5,SAW-001,,0,4/21/2025 0:00,5/19/2025 0:00,0.42,TRUE,Closed,ALUM 6061 REC .75 X 1.5 X 144
59092,MAREL POUL,0,SAW-001,,0,4/22/2025 0:00,5/21/2025 0:00,0.2,TRUE,Closed,3924482
59092,MAREL POUL,0,SAW-001,,0,4/22/2025 0:00,5/21/2025 0:00,0.2,TRUE,Closed,SS 316 TUB .312 X .020W X 240
59095,BW CONVERT,1,SAW-001,,0,4/22/2025 0:00,6/6/2025 0:00,0.15,TRUE,Closed,8910K82
59101,MAREL POUL,4,SAW-001,,0,4/23/2025 0:00,7/1/2025 0:00,0.3,TRUE,Closed,SS304 RND BRG STK .393 X 144
59108,MAREL POUL,2,SAW-001,,0,4/23/2025 0:00,5/21/2025 0:00,0.32,TRUE,Closed,SS 303  RND 2.375 12FT
59110,MAREL POUL,3,SAW-001,,0,4/23/2025 0:00,7/15/2025 0:00,0.45,TRUE,Closed,SS 304L RND 1.625 X 12FT
59117,NCS INC,15,SAW-001,,0,4/24/2025 0:00,5/22/2025 0:00,0.75,TRUE,Closed,ALUM 6061 REC .75 X 1.5 X 144
59123,LDJ,10,SAW-001,,0,4/28/2025 0:00,5/26/2025 0:00,0.2,TRUE,Closed,SS 303 RND  2.75 X 144
59129,VERMEER,11,SAW-001,,0,4/28/2025 0:00,6/17/2025 0:00,0.57,TRUE,Closed,CR 1018 REC 1 X 1.25 X 144
59130,VERMEER,10,SAW-001,,0,4/28/2025 0:00,6/20/2025 0:00,0.43,TRUE,Closed,CRS 1018 FLAT .75 X 1 X 12FT
59133,VERMEER,4,SAW-001,,0,4/28/2025 0:00,7/21/2025 0:00,0.47,TRUE,Closed,CF 1018 RND .25 X 144
59144,MAREL POUL,1,SAW-001,,0,4/29/2025 0:00,5/30/2025 0:00,0.02,TRUE,Closed,SS 303  RND 2.375 12FT
59145,MAREL POUL,30,SAW-001,,0,4/29/2025 0:00,5/30/2025 0:00,0.69,TRUE,Closed,SS 304 REC .75 X 1.50 144
59149,MAREL POUL,75,SAW-001,,0,4/29/2025 0:00,5/27/2025 0:00,0.13,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59153,MAREL POUL,6,SAW-001,,0,4/29/2025 0:00,5/27/2025 0:00,0.45,TRUE,Closed,SS 304 BRG STK RND 20MM X 144
59154,MAREL POUL,40,SAW-001,,0,4/29/2025 0:00,5/27/2025 0:00,0.2,TRUE,Closed,SS 304 RND .50 12FT
59155,MAREL POUL,40,SAW-001,,0,4/29/2025 0:00,7/23/2025 0:00,0.25,TRUE,Closed,9715034
59155,MAREL POUL,40,SAW-001,,0,4/29/2025 0:00,7/23/2025 0:00,0.25,TRUE,Closed,SS 303 RND .75 12FT
59157,VERMEER,16,SAW-001,,0,4/29/2025 0:00,6/26/2025 0:00,0.73,TRUE,Closed,"1018 REC BAR 1.25""X2""X144"""
59161,MAREL POUL,30,SAW-001,,0,4/29/2025 0:00,6/30/2025 0:00,0.15,TRUE,Closed,SS 303 RND 1.312 12FT
59162,MAREL POUL,3,SAW-001,,0,4/29/2025 0:00,6/26/2025 0:00,0.15,TRUE,Closed,SS 316 RND 1.25 X 12FT
59163,MAREL POUL,1,SAW-001,,0,4/29/2025 0:00,6/3/2025 0:00,0.02,TRUE,Closed,SS 303  RND 2.375 12FT
59164,MAREL POUL,5,SAW-001,,0,4/29/2025 0:00,6/16/2025 0:00,0.15,TRUE,Closed,SS 303 RND .8125 X 12FT
59165,MAREL POUL,5,SAW-001,,0,4/29/2025 0:00,6/16/2025 0:00,0.18,TRUE,Closed,SS 303 RND .625 X 12FT
59169,MAREL POUL,6,SAW-001,,0,4/30/2025 0:00,5/30/2025 0:00,0.7,TRUE,Closed,"SS303 RND ANL 6.25""X150"""
59172,MAREL POUL,5,SAW-001,,0,5/1/2025 0:00,6/2/2025 0:00,0.45,TRUE,Closed,SS 303 RND .75 12FT
59174,MAREL POUL,10,SAW-001,,0,5/1/2025 0:00,6/2/2025 0:00,0.47,TRUE,Closed,SS 304 RND 1.75 X 12FT
59176,MAREL POUL,1,SAW-001,,0,5/1/2025 0:00,6/2/2025 0:00,0.05,TRUE,Closed,SS 304 REC 1.25 X 2 X 144
59177,MAREL POUL,5,SAW-001,,0,5/1/2025 0:00,5/29/2025 0:00,0.23,TRUE,Closed,SS 303 RND 1.375  12FT
59178,MAREL POUL,3,SAW-001,,0,5/1/2025 0:00,5/29/2025 0:00,0.45,TRUE,Closed,SS 304 BRG STK RND 20MM X 144
59185,NCS INC,12,SAW-001,,0,5/1/2025 0:00,5/29/2025 0:00,0.45,TRUE,Closed,8927K98
59186,NCS INC,27,SAW-001,,0,5/5/2025 0:00,6/13/2025 0:00,0.78,TRUE,Closed,SS 304 BAR .5 X 1.0 X 12FT
59187,COLEWELL,1,SAW-001,,0,5/5/2025 0:00,6/26/2025 0:00,0.27,TRUE,Closed,CRS 1018 RND .5 X 12FT
59192,COLEWELL,1,SAW-001,,0,5/5/2025 0:00,6/26/2025 0:00,0.33,TRUE,Closed,8927K78
59199,COLEWELL,1,SAW-001,,0,5/5/2025 0:00,6/26/2025 0:00,0.3,TRUE,Closed,CRS 1018 FLAT .75 X 1 X 12FT
59201,COLEWELL,3,SAW-001,,0,5/5/2025 0:00,6/26/2025 0:00,0.35,TRUE,Closed,"CRS 1018 2"" X 3"" X 144"""
59202,COLEWELL,3,SAW-001,,0,5/5/2025 0:00,6/26/2025 0:00,0.35,TRUE,Closed,6554K56
59226,COLEWELL,1,SAW-001,,0,5/5/2025 0:00,6/26/2025 0:00,0.3,TRUE,Closed,7767T57
59240,MAREL POUL,10,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,0.2,TRUE,Closed,SS 304 RND .75  12FT
59241,MAREL POUL,10,SAW-001,,0,5/5/2025 0:00,6/16/2025 0:00,0.35,TRUE,Closed,SS 304L BRG STK RND 16MM X 144
59242,MAREL POUL,10,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,0.75,TRUE,Closed,SS 304 RND 3.25 X 144
59243,MAREL POUL,10,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,0.66,TRUE,Closed,"SS 304 RND 2.75 X 144"""
59244,MAREL POUL,20,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,0.66,TRUE,Closed,"BRONZE 954 RND 1.25"" X 144"
59245,MAREL POUL,10,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,0.15,TRUE,Closed,SS 303 RND 1.25 X 12 FT
59247,MAREL POUL,50,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,2.18,TRUE,Closed,SS 303 RND 3.25 X 12FT
59248,MAREL POUL,10,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,0.2,TRUE,Closed,SS 304L RND 2.375 X 144
59249,MAREL POUL,10,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,0.73,TRUE,Closed,SS 304L RND 1.625 X 12FT
59250,MAREL POUL,20,SAW-001,,0,5/5/2025 0:00,6/9/2025 0:00,0.15,TRUE,Closed,SS 304 RND 3.0 X 12FT
59251,MAREL POUL,25,SAW-001,,0,5/6/2025 0:00,6/20/2025 0:00,1.14,TRUE,Closed,SS 304 RND 2.00 X 144
59252,MAREL POUL,20,SAW-001,,0,5/6/2025 0:00,6/9/2025 0:00,0.93,TRUE,Closed,SS 304 RND 17MM BRG. STK X 144
59253,MAREL POUL,75,SAW-001,,0,5/6/2025 0:00,6/9/2025 0:00,0.13,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59254,MAREL POUL,20,SAW-001,,0,5/6/2025 0:00,6/9/2025 0:00,0.6,TRUE,Closed,SS 304 RND 3.25 X 144
59255,VERMEER,10,SAW-001,,0,5/6/2025 0:00,6/27/2025 0:00,0.53,TRUE,Closed,"1018 REC BAR 1.25""X2""X144"""
59256,MAREL POUL,20,SAW-001,,0,5/6/2025 0:00,6/9/2025 0:00,0.15,TRUE,Closed,SS 304 RND .75  12FT
59257,VERMEER,18,SAW-001,,0,5/6/2025 0:00,6/27/2025 0:00,2.1,TRUE,Closed,CRS 1018 RND 2 X 240
59263,VERMEER,6,SAW-001,,0,5/6/2025 0:00,6/25/2025 0:00,0.3,TRUE,Closed,CARB STL 1045 1.25 12FT
59266,MAREL POUL,24,SAW-001,,0,5/6/2025 0:00,5/30/2025 0:00,0.15,TRUE,Closed,SS 304 RND.625 12FT
59267,MAREL POUL,2,SAW-001,,0,5/6/2025 0:00,6/3/2025 0:00,0.2,TRUE,Closed,SS 304L RND 2.5 12FT
59270,MAREL POUL,12,SAW-001,,0,5/6/2025 0:00,6/4/2025 0:00,0.6,TRUE,Closed,SS 303 RND 1.25 X 12 FT
59279,MAREL POUL,20,SAW-001,,0,5/6/2025 0:00,6/4/2025 0:00,0.15,TRUE,Closed,SS 316 RND .812 12FT
59281,MAREL POUL,4,SAW-001,,0,5/6/2025 0:00,6/2/2025 0:00,0.57,TRUE,Closed,SS 316 RND .75 X 144
59286,MAREL POUL,50,SAW-001,,0,5/6/2025 0:00,6/12/2025 0:00,0.15,TRUE,Closed,SS 303 RND 1.5  12FT
59287,MAREL POUL,15,SAW-001,,0,5/6/2025 0:00,6/2/2025 0:00,0.73,TRUE,Closed,"AL 6061 REC 1.0"" X 1.75"" 144"
59288,MAREL POUL,9,SAW-001,,0,5/6/2025 0:00,6/12/2025 0:00,0.43,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59289,MAREL POUL,20,SAW-001,,0,5/6/2025 0:00,6/12/2025 0:00,0.6,TRUE,Closed,SS 303 RND 1.0 X 12 FT
59292,MAREL POUL,5,SAW-001,,0,5/6/2025 0:00,6/16/2025 0:00,0.15,TRUE,Closed,SS 303 RND .8125 X 12FT
59293,MAREL POUL,12,SAW-001,,0,5/6/2025 0:00,6/4/2025 0:00,0.8,TRUE,Closed,SS 303 RND 4.0 X 12FT
59301,VERMEER,20,SAW-001,,0,5/7/2025 0:00,7/21/2025 0:00,0.87,TRUE,Closed,CRS 1018 FLAT .75 X 1 X 12FT
59304,ACCU MOLD,3,SAW-001,,0,5/7/2025 0:00,6/3/2025 0:00,0.3,TRUE,Closed,8975K961
59308,ACCU MOLD,3,SAW-001,,0,5/7/2025 0:00,6/3/2025 0:00,0.4,TRUE,Closed,"CRS 4140 REC 1"" X 2.5"" X 144"""
59309,ACCU MOLD,3,SAW-001,,0,5/7/2025 0:00,6/3/2025 0:00,0.4,TRUE,Closed,"CRS 4140 REC 1"" X 2.5"" X 144"""
59310,ACCU MOLD,6,SAW-001,,0,5/7/2025 0:00,6/3/2025 0:00,0.45,TRUE,Closed,9116K42
59313,MAREL POUL,250,SAW-001,,0,5/7/2025 0:00,6/4/2025 0:00,0.15,TRUE,Closed,SS 316 RND .625 12FT
59316,MAREL POUL,1,SAW-001,,0,5/7/2025 0:00,6/13/2025 0:00,0.08,TRUE,Closed,SS 304 BAR .75 X 1.0 X 12FT
59321,MAREL POUL,5,SAW-001,,0,5/8/2025 0:00,6/26/2025 0:00,0.18,TRUE,Closed,SS 303 RND .625 X 12FT
59323,MAREL POUL,10,SAW-001,,0,5/8/2025 0:00,6/25/2025 0:00,0.7,TRUE,Closed,SS 303 RND 1.625 12FT
59326,MAREL POUL,50,SAW-001,,0,5/8/2025 0:00,6/5/2025 0:00,0.13,TRUE,Closed,DELRIN RND 1.25 OD 1FT
59339,VERMEER,5,SAW-001,,0,5/12/2025 0:00,6/19/2025 0:00,0.45,TRUE,Closed,CF 1018 REC 1 X 2 X 144
59343,MAREL POUL,12,SAW-001,,0,5/12/2025 0:00,6/18/2025 0:00,0.15,TRUE,Closed,SS 304 RND 1.0  12FT
59348,MAREL POUL,22,SAW-001,,0,5/13/2025 0:00,6/18/2025 0:00,0.15,TRUE,Closed,SS 304 RND 1.0  12FT
59349,MAREL POUL,1,SAW-001,,0,5/13/2025 0:00,6/10/2025 0:00,0.13,TRUE,Closed,SS 303 BRG STK RND .75 X 144
59353,MAREL POUL,30,SAW-001,,0,5/13/2025 0:00,6/10/2025 0:00,0.3,TRUE,Closed,SS 303 RND 1.375  12FT
59354,MAREL POUL,12,SAW-001,,0,5/13/2025 0:00,6/20/2025 0:00,0.45,TRUE,Closed,SS 303 RND .5  12FT
59357,MAREL POUL,0,SAW-001,,0,5/13/2025 0:00,6/12/2025 0:00,0.2,TRUE,Closed,3924482
59357,MAREL POUL,0,SAW-001,,0,5/13/2025 0:00,6/12/2025 0:00,0.2,TRUE,Closed,SS 316 TUB .312 X .020W X 240
59358,MAREL POUL,20,SAW-001,,0,5/13/2025 0:00,6/11/2025 0:00,0.15,TRUE,Closed,SS 316 RND .812 12FT
59365,MAREL POUL,32,SAW-001,,0,5/13/2025 0:00,6/11/2025 0:00,0.35,TRUE,Closed,DELRIN RND 1.375 X 1FT
59381,NCS INC,150,SAW-001,,0,5/15/2025 0:00,6/3/2025 0:00,7.75,TRUE,Closed,SS 303 RND 1.2499 BRG STK X144
59382,NCS INC,75,SAW-001,,0,5/15/2025 0:00,6/3/2025 0:00,4,TRUE,Closed,SS 303 RND 1.2499 BRG STK X144
59383,BRIDGE AME,0,SAW-001,,0,5/15/2025 0:00,6/13/2025 0:00,0.1,TRUE,Closed,A2 TOOL STL .094 X 3.5 X 72
59383,BRIDGE AME,0,SAW-001,,0,5/15/2025 0:00,6/13/2025 0:00,0.1,TRUE,Closed,KNIVE0699-203
